system:index,mean,sampling_year,site_id,study_id,year,.geo
00000000000000000213,8.281144142150879,2015,bio6,Virginie_Boreux_Malus_domestica_Germany_2015,2050,"{""type"":""Point"",""coordinates"":[9.489569020375043,47.76792829369367]}"
00000000000000000214,8.18239974975586,2015,bio7,Virginie_Boreux_Malus_domestica_Germany_2015,2050,"{""type"":""Point"",""coordinates"":[9.158244434800855,47.81217595344702]}"
00000000000000000215,8.18239974975586,2015,bio8,Virginie_Boreux_Malus_domestica_Germany_2015,2050,"{""type"":""Point"",""coordinates"":[9.221603801669266,47.804269967279254]}"
00000000000000000216,8.056480407714844,2015,bio9,Virginie_Boreux_Malus_domestica_Germany_2015,2050,"{""type"":""Point"",""coordinates"":[9.575339829138075,47.72761802017053]}"
00000000000000000217,8.056480407714844,2015,bio10,Virginie_Boreux_Malus_domestica_Germany_2015,2050,"{""type"":""Point"",""coordinates"":[9.546810500598129,47.667344351231094]}"
00000000000000000218,8.056480407714844,2015,bio11,Virginie_Boreux_Malus_domestica_Germany_2015,2050,"{""type"":""Point"",""coordinates"":[9.593207447059234,47.62748890601539]}"
00000000000000000219,8.056480407714844,2015,bio12,Virginie_Boreux_Malus_domestica_Germany_2015,2050,"{""type"":""Point"",""coordinates"":[9.550426831552471,47.606045089049374]}"
0000000000000000021a,8.056480407714844,2015,bio13,Virginie_Boreux_Malus_domestica_Germany_2015,2050,"{""type"":""Point"",""coordinates"":[9.642841700885139,47.63754417889091]}"
0000000000000000021b,8.09038257598877,2015,bio14,Virginie_Boreux_Malus_domestica_Germany_2015,2050,"{""type"":""Point"",""coordinates"":[8.98288582677304,47.82845167229209]}"
0000000000000000021c,8.18239974975586,2015,bio15,Virginie_Boreux_Malus_domestica_Germany_2015,2050,"{""type"":""Point"",""coordinates"":[9.037500896475647,47.823796370792294]}"
0000000000000000021d,8.09038257598877,2015,ip1,Virginie_Boreux_Malus_domestica_Germany_2015,2050,"{""type"":""Point"",""coordinates"":[8.974038970283006,47.831430351795795]}"
0000000000000000021e,8.18239974975586,2015,ip2,Virginie_Boreux_Malus_domestica_Germany_2015,2050,"{""type"":""Point"",""coordinates"":[9.052791153987913,47.82967792508179]}"
0000000000000000021f,8.18239974975586,2015,ip3,Virginie_Boreux_Malus_domestica_Germany_2015,2050,"{""type"":""Point"",""coordinates"":[9.01916507294388,47.80398904391289]}"
00000000000000000220,8.18239974975586,2015,ip4,Virginie_Boreux_Malus_domestica_Germany_2015,2050,"{""type"":""Point"",""coordinates"":[9.248184503048858,47.77133058779745]}"
00000000000000000221,8.017635345458984,2015,ip5,Virginie_Boreux_Malus_domestica_Germany_2015,2050,"{""type"":""Point"",""coordinates"":[9.352536385901601,47.70163483833209]}"
00000000000000000222,8.017635345458984,2015,ip6,Virginie_Boreux_Malus_domestica_Germany_2015,2050,"{""type"":""Point"",""coordinates"":[9.41062509532484,47.70662011330985]}"
00000000000000000223,8.017635345458984,2015,ip7,Virginie_Boreux_Malus_domestica_Germany_2015,2050,"{""type"":""Point"",""coordinates"":[9.47092997797164,47.69033993536372]}"
00000000000000000224,8.017635345458984,2015,ip8,Virginie_Boreux_Malus_domestica_Germany_2015,2050,"{""type"":""Point"",""coordinates"":[9.483085487443336,47.697639483788215]}"
00000000000000000225,8.017635345458984,2015,ip9,Virginie_Boreux_Malus_domestica_Germany_2015,2050,"{""type"":""Point"",""coordinates"":[9.470006944053576,47.7298520297983]}"
00000000000000000226,8.017635345458984,2015,ip10,Virginie_Boreux_Malus_domestica_Germany_2015,2050,"{""type"":""Point"",""coordinates"":[9.521121619429227,47.71473121812606]}"
00000000000000000227,8.38640308380127,2015,ip11,Virginie_Boreux_Malus_domestica_Germany_2015,2050,"{""type"":""Point"",""coordinates"":[9.533294965305135,47.751719461364395]}"
00000000000000000228,8.18239974975586,2015,ip12,Virginie_Boreux_Malus_domestica_Germany_2015,2050,"{""type"":""Point"",""coordinates"":[9.241972975281408,47.787900607312054]}"
00000000000000000229,8.38640308380127,2015,ip13,Virginie_Boreux_Malus_domestica_Germany_2015,2050,"{""type"":""Point"",""coordinates"":[9.57412695365154,47.7944287312543]}"
0000000000000000022a,8.056480407714844,2015,ip14,Virginie_Boreux_Malus_domestica_Germany_2015,2050,"{""type"":""Point"",""coordinates"":[9.561476483962913,47.60917537798888]}"
0000000000000000022b,8.056480407714844,2015,ip15,Virginie_Boreux_Malus_domestica_Germany_2015,2050,"{""type"":""Point"",""coordinates"":[9.590353622385027,47.62010017556984]}"
00000000000000000259,7.948809623718262,2015,1,Yi_Zou_Brassica_napus_China_2015,2050,"{""type"":""Point"",""coordinates"":[115.67361177305636,28.615001248486582]}"
0000000000000000025a,7.948809623718262,2015,2,Yi_Zou_Brassica_napus_China_2015,2050,"{""type"":""Point"",""coordinates"":[115.7043572748199,28.539976873262354]}"
0000000000000000025b,8.220002174377441,2015,3,Yi_Zou_Brassica_napus_China_2015,2050,"{""type"":""Point"",""coordinates"":[115.45499988481015,28.483056448315118]}"
0000000000000000025c,7.972360134124756,2015,4,Yi_Zou_Brassica_napus_China_2015,2050,"{""type"":""Point"",""coordinates"":[115.48083145721277,28.387943822845116]}"
0000000000000000025d,8.220002174377441,2015,5,Yi_Zou_Brassica_napus_China_2015,2050,"{""type"":""Point"",""coordinates"":[115.43558495882344,28.34703602978081]}"
0000000000000000025e,7.972360134124756,2015,6,Yi_Zou_Brassica_napus_China_2015,2050,"{""type"":""Point"",""coordinates"":[115.55888802115332,28.359445708012544]}"
0000000000000000025f,7.937520980834961,2015,7,Yi_Zou_Brassica_napus_China_2015,2050,"{""type"":""Point"",""coordinates"":[115.81869754403233,28.874173119914975]}"
00000000000000000260,8.03713607788086,2015,8,Yi_Zou_Brassica_napus_China_2015,2050,"{""type"":""Point"",""coordinates"":[115.67740200895183,28.832734693825298]}"
00000000000000000261,8.03713607788086,2015,9,Yi_Zou_Brassica_napus_China_2015,2050,"{""type"":""Point"",""coordinates"":[115.63438060198817,28.924944444509503]}"
00000000000000000262,8.03713607788086,2015,10,Yi_Zou_Brassica_napus_China_2015,2050,"{""type"":""Point"",""coordinates"":[115.66277615749651,28.9933336773662]}"
00000000000000000263,8.03713607788086,2015,11,Yi_Zou_Brassica_napus_China_2015,2050,"{""type"":""Point"",""coordinates"":[115.54916718085686,28.79666502540397]}"
00000000000000000264,8.312353134155273,2015,12,Yi_Zou_Brassica_napus_China_2015,2050,"{""type"":""Point"",""coordinates"":[115.34762919054424,28.881000003627786]}"
00000000000000000265,8.312353134155273,2015,13,Yi_Zou_Brassica_napus_China_2015,2050,"{""type"":""Point"",""coordinates"":[115.26083278853893,28.853612204957532]}"
00000000000000000266,8.312353134155273,2015,14,Yi_Zou_Brassica_napus_China_2015,2050,"{""type"":""Point"",""coordinates"":[115.2754720172974,28.92836011591644]}"
00000000000000000267,8.312353134155273,2015,15,Yi_Zou_Brassica_napus_China_2015,2050,"{""type"":""Point"",""coordinates"":[115.40122312610558,28.905074690215347]}"
00000000000000000268,8.312353134155273,2015,16,Yi_Zou_Brassica_napus_China_2015,2050,"{""type"":""Point"",""coordinates"":[115.37583300470726,28.976112629097788]}"
00000000000000000269,8.312353134155273,2015,17,Yi_Zou_Brassica_napus_China_2015,2050,"{""type"":""Point"",""coordinates"":[115.41416789646375,28.81389053277343]}"
0000000000000000026a,7.948809623718262,2015,18,Yi_Zou_Brassica_napus_China_2015,2050,"{""type"":""Point"",""coordinates"":[115.608334992735,28.71138917685787]}"
0000000000000000026b,10.312435150146484,2015,RESNB,Heather_Lee_Grab_Fragaria_ananassa_USA_2015,2050,"{""type"":""Point"",""coordinates"":[-77.03027953761426,42.86804064201362]}"
0000000000000000026c,10.312435150146484,2015,RESAJ,Heather_Lee_Grab_Fragaria_ananassa_USA_2015,2050,"{""type"":""Point"",""coordinates"":[-77.03287027532632,42.86973064131287]}"
0000000000000000026d,10.654809951782227,2015,SQFD,Heather_Lee_Grab_Fragaria_ananassa_USA_2015,2050,"{""type"":""Point"",""coordinates"":[-76.72723903002208,42.49052868772783]}"
0000000000000000026e,10.654809951782227,2015,SQWD,Heather_Lee_Grab_Fragaria_ananassa_USA_2015,2050,"{""type"":""Point"",""coordinates"":[-76.72430048242786,42.490631247052065]}"
000000000000000002d7,8.994632720947266,2015,SF1,Jeroen_Scheper_Helianthus_annuus_France_2015,2050,"{""type"":""Point"",""coordinates"":[-0.38450382473758465,46.22673365569223]}"
000000000000000002d8,8.994632720947266,2015,SF2,Jeroen_Scheper_Helianthus_annuus_France_2015,2050,"{""type"":""Point"",""coordinates"":[-0.4522643243457482,46.248106127041396]}"
000000000000000002d9,8.994632720947266,2015,SF3,Jeroen_Scheper_Helianthus_annuus_France_2015,2050,"{""type"":""Point"",""coordinates"":[-0.4346687115888508,46.22010297242576]}"
000000000000000002da,9.348305702209473,2015,SF4,Jeroen_Scheper_Helianthus_annuus_France_2015,2050,"{""type"":""Point"",""coordinates"":[-0.2633901810249411,46.20923168405746]}"
000000000000000002db,8.994632720947266,2015,SF5,Jeroen_Scheper_Helianthus_annuus_France_2015,2050,"{""type"":""Point"",""coordinates"":[-0.44705163521427,46.2001752498179]}"
000000000000000002dc,8.561882019042969,2015,SF6,Jeroen_Scheper_Helianthus_annuus_France_2015,2050,"{""type"":""Point"",""coordinates"":[-0.5488841259718135,46.19225142724593]}"
000000000000000002dd,8.994632720947266,2015,SF7,Jeroen_Scheper_Helianthus_annuus_France_2015,2050,"{""type"":""Point"",""coordinates"":[-0.4064426019205383,46.192340609267006]}"
000000000000000002de,8.994632720947266,2015,SF8,Jeroen_Scheper_Helianthus_annuus_France_2015,2050,"{""type"":""Point"",""coordinates"":[-0.4416338274343332,46.19117678389205]}"
000000000000000002df,8.994632720947266,2015,SF9,Jeroen_Scheper_Helianthus_annuus_France_2015,2050,"{""type"":""Point"",""coordinates"":[-0.3695836726127546,46.196719446501476]}"
000000000000000002e0,8.561882019042969,2015,SF10,Jeroen_Scheper_Helianthus_annuus_France_2015,2050,"{""type"":""Point"",""coordinates"":[-0.5248941623042747,46.18987472638444]}"
000000000000000002e1,8.994632720947266,2015,SF11,Jeroen_Scheper_Helianthus_annuus_France_2015,2050,"{""type"":""Point"",""coordinates"":[-0.3596666318698911,46.17820079982652]}"
000000000000000002e2,8.994632720947266,2015,SF12,Jeroen_Scheper_Helianthus_annuus_France_2015,2050,"{""type"":""Point"",""coordinates"":[-0.3002446512316714,46.17906140632983]}"
000000000000000002e3,8.561882019042969,2015,SF13,Jeroen_Scheper_Helianthus_annuus_France_2015,2050,"{""type"":""Point"",""coordinates"":[-0.5173226087155236,46.12012100860538]}"
000000000000000002e4,8.561882019042969,2015,SF14,Jeroen_Scheper_Helianthus_annuus_France_2015,2050,"{""type"":""Point"",""coordinates"":[-0.5323720747709034,46.19760234851007]}"
000000000000000002e5,8.994632720947266,2015,SF15,Jeroen_Scheper_Helianthus_annuus_France_2015,2050,"{""type"":""Point"",""coordinates"":[-0.4245420930964752,46.20497324255141]}"
000000000000000002e6,8.994632720947266,2015,SF16,Jeroen_Scheper_Helianthus_annuus_France_2015,2050,"{""type"":""Point"",""coordinates"":[-0.4219870281928506,46.18953583470437]}"
000000000000000002e7,9.348305702209473,2015,SF17,Jeroen_Scheper_Helianthus_annuus_France_2015,2050,"{""type"":""Point"",""coordinates"":[-0.26471007493676113,46.19863240085341]}"
000000000000000002e8,8.994632720947266,2015,SF18,Jeroen_Scheper_Helianthus_annuus_France_2015,2050,"{""type"":""Point"",""coordinates"":[-0.36021064219841153,46.20111612014017]}"
000000000000000002e9,8.994632720947266,2015,SF19,Jeroen_Scheper_Helianthus_annuus_France_2015,2050,"{""type"":""Point"",""coordinates"":[-0.3552476627259262,46.18052399147537]}"
000000000000000002ea,8.994632720947266,2015,SF20,Jeroen_Scheper_Helianthus_annuus_France_2015,2050,"{""type"":""Point"",""coordinates"":[-0.32858669752737335,46.15736787970482]}"
000000000000000002eb,8.994632720947266,2015,SF21,Jeroen_Scheper_Helianthus_annuus_France_2015,2050,"{""type"":""Point"",""coordinates"":[-0.3253672265667854,46.14321469296119]}"
000000000000000002ec,8.994632720947266,2015,SF22,Jeroen_Scheper_Helianthus_annuus_France_2015,2050,"{""type"":""Point"",""coordinates"":[-0.2748010206207091,46.2437183716048]}"
000000000000000002ed,8.994632720947266,2015,SF23,Jeroen_Scheper_Helianthus_annuus_France_2015,2050,"{""type"":""Point"",""coordinates"":[-0.3301652193002932,46.23241900953536]}"
000000000000000002ee,8.994632720947266,2015,SF24,Jeroen_Scheper_Helianthus_annuus_France_2015,2050,"{""type"":""Point"",""coordinates"":[-0.34113460789177,46.149279070393874]}"
000000000000000003b8,8.840003967285156,2015,Sel01,Marcos_Miñarro_Malus_domestica_Spain_2015,2050,"{""type"":""Point"",""coordinates"":[-5.348080816764009,43.51560021519712]}"
000000000000000003b9,8.840003967285156,2015,Ria02,Marcos_Miñarro_Malus_domestica_Spain_2015,2050,"{""type"":""Point"",""coordinates"":[-5.379900961881399,43.51720103247531]}"
000000000000000003ba,8.840003967285156,2015,Tor03,Marcos_Miñarro_Malus_domestica_Spain_2015,2050,"{""type"":""Point"",""coordinates"":[-5.407458206391693,43.50419829380347]}"
000000000000000003bb,8.840003967285156,2015,Gai04,Marcos_Miñarro_Malus_domestica_Spain_2015,2050,"{""type"":""Point"",""coordinates"":[-5.419479942831784,43.49260017196346]}"
000000000000000003bc,8.840003967285156,2015,Sor05,Marcos_Miñarro_Malus_domestica_Spain_2015,2050,"{""type"":""Point"",""coordinates"":[-5.445980380392414,43.48070329035287]}"
000000000000000003bd,9.038410186767578,2015,Bus06,Marcos_Miñarro_Malus_domestica_Spain_2015,2050,"{""type"":""Point"",""coordinates"":[-5.465988366819225,43.45589731119255]}"
000000000000000003be,9.119213104248047,2015,Cam07,Marcos_Miñarro_Malus_domestica_Spain_2015,2050,"{""type"":""Point"",""coordinates"":[-5.483097937561297,43.452597576413]}"
000000000000000003bf,9.038410186767578,2015,Cey08,Marcos_Miñarro_Malus_domestica_Spain_2015,2050,"{""type"":""Point"",""coordinates"":[-5.3831382692462,43.456401189611576]}"
000000000000000003c0,9.038410186767578,2015,Cay09,Marcos_Miñarro_Malus_domestica_Spain_2015,2050,"{""type"":""Point"",""coordinates"":[-5.4107178092617625,43.45520169142821]}"
000000000000000003c1,9.038410186767578,2015,Por10,Marcos_Miñarro_Malus_domestica_Spain_2015,2050,"{""type"":""Point"",""coordinates"":[-5.448811909561352,43.437998479564015]}"
000000000000000003c2,9.119213104248047,2015,Ver11,Marcos_Miñarro_Malus_domestica_Spain_2015,2050,"{""type"":""Point"",""coordinates"":[-5.5006980094192475,43.40399783403149]}"
000000000000000003c3,9.119213104248047,2015,Mas12,Marcos_Miñarro_Malus_domestica_Spain_2015,2050,"{""type"":""Point"",""coordinates"":[-5.5241885537688,43.405201791315925]}"
000000000000000003c4,9.119213104248047,2015,Col13,Marcos_Miñarro_Malus_domestica_Spain_2015,2050,"{""type"":""Point"",""coordinates"":[-5.583289479131173,43.38970195605414]}"
000000000000000003c5,9.119213104248047,2015,Val14,Marcos_Miñarro_Malus_domestica_Spain_2015,2050,"{""type"":""Point"",""coordinates"":[-5.613071815067138,43.447603383233144]}"
000000000000000003c6,9.119213104248047,2015,Qui15,Marcos_Miñarro_Malus_domestica_Spain_2015,2050,"{""type"":""Point"",""coordinates"":[-5.628660832349984,43.4548003723334]}"
000000000000000003c7,9.119213104248047,2015,Lav16,Marcos_Miñarro_Malus_domestica_Spain_2015,2050,"{""type"":""Point"",""coordinates"":[-5.649021087760018,43.469301368959215]}"
000000000000000003c8,8.82547378540039,2015,Cal17,Marcos_Miñarro_Malus_domestica_Spain_2015,2050,"{""type"":""Point"",""coordinates"":[-5.631211438152555,43.49289893173404]}"
000000000000000003c9,8.82547378540039,2015,San18,Marcos_Miñarro_Malus_domestica_Spain_2015,2050,"{""type"":""Point"",""coordinates"":[-5.626471413732742,43.50710116858926]}"
000000000000000003ca,8.82547378540039,2015,Que19,Marcos_Miñarro_Malus_domestica_Spain_2015,2050,"{""type"":""Point"",""coordinates"":[-5.654010821838824,43.49879832242775]}"
000000000000000003cb,9.119213104248047,2015,Sal20,Marcos_Miñarro_Malus_domestica_Spain_2015,2050,"{""type"":""Point"",""coordinates"":[-5.6492485019137435,43.38079713125042]}"
000000000000000003cc,9.119213104248047,2015,Pan21,Marcos_Miñarro_Malus_domestica_Spain_2015,2050,"{""type"":""Point"",""coordinates"":[-5.715269952111063,43.42669911749458]}"
000000000000000003cd,9.119213104248047,2015,Nor22,Marcos_Miñarro_Malus_domestica_Spain_2015,2050,"{""type"":""Point"",""coordinates"":[-5.716500664001814,43.402998995395514]}"
000000000000000003ce,9.119213104248047,2015,Obi23,Marcos_Miñarro_Malus_domestica_Spain_2015,2050,"{""type"":""Point"",""coordinates"":[-5.737650180298307,43.36820017077443]}"
000000000000000003cf,9.167439460754395,2015,Mun24,Marcos_Miñarro_Malus_domestica_Spain_2015,2050,"{""type"":""Point"",""coordinates"":[-5.752779910172649,43.372298084642544]}"
000000000000000003d0,9.167439460754395,2015,Tin25,Marcos_Miñarro_Malus_domestica_Spain_2015,2050,"{""type"":""Point"",""coordinates"":[-5.763860776290462,43.36449911690007]}"
00000000000000000429,12.839844703674316,2015,B2CAS 2,Natacha_Chacoff_Citrus_limon_Argentina_2015,2050,"{""type"":""Point"",""coordinates"":[-65.54947218721664,-27.03133367295107]}"
0000000000000000042a,12.839844703674316,2015,CA2CAS 3,Natacha_Chacoff_Citrus_limon_Argentina_2015,2050,"{""type"":""Point"",""coordinates"":[-65.53952839186746,-27.033081640564017]}"
0000000000000000042b,12.839844703674316,2015,CA1CAS 5,Natacha_Chacoff_Citrus_limon_Argentina_2015,2050,"{""type"":""Point"",""coordinates"":[-65.54861158071333,-27.044416675441877]}"
0000000000000000042c,12.53908634185791,2015,B4MON 1,Natacha_Chacoff_Citrus_limon_Argentina_2015,2050,"{""type"":""Point"",""coordinates"":[-65.43663909416024,-26.987861896781023]}"
0000000000000000042d,12.861104011535645,2015,CA4MON 2,Natacha_Chacoff_Citrus_limon_Argentina_2015,2050,"{""type"":""Point"",""coordinates"":[-65.42827827968503,-26.9953353501466]}"
0000000000000000042e,12.839844703674316,2015,B1CAS 1,Natacha_Chacoff_Citrus_limon_Argentina_2015,2050,"{""type"":""Point"",""coordinates"":[-65.56722386851041,-27.028279188729456]}"
0000000000000000042f,12.839844703674316,2015,CE1CAS 6,Natacha_Chacoff_Citrus_limon_Argentina_2015,2050,"{""type"":""Point"",""coordinates"":[-65.5529725815436,-27.045584959917882]}"
00000000000000000430,12.839844703674316,2015,CE2CAS 4,Natacha_Chacoff_Citrus_limon_Argentina_2015,2050,"{""type"":""Point"",""coordinates"":[-65.54264084440277,-27.03633232523198]}"
00000000000000000431,12.839844703674316,2015,B3CAS 7,Natacha_Chacoff_Citrus_limon_Argentina_2015,2050,"{""type"":""Point"",""coordinates"":[-65.51955607824907,-27.047502373370865]}"
00000000000000000432,12.839844703674316,2015,CA3CAS 8,Natacha_Chacoff_Citrus_limon_Argentina_2015,2050,"{""type"":""Point"",""coordinates"":[-65.50433270725262,-27.059751523964678]}"
00000000000000000433,12.839844703674316,2015,CE3CAS 9,Natacha_Chacoff_Citrus_limon_Argentina_2015,2050,"{""type"":""Point"",""coordinates"":[-65.50986199255888,-27.0658604924079]}"
00000000000000000434,12.861104011535645,2015,CE4MON 3,Natacha_Chacoff_Citrus_limon_Argentina_2015,2050,"{""type"":""Point"",""coordinates"":[-65.42827827968503,-26.9953353501466]}"
00000000000000000515,8.795072555541992,2015,CanBeia,Amparo_Lázaro_Prunus_dulcis_Spain_2015,2050,"{""type"":""Point"",""coordinates"":[2.5640544513482357,39.67783476163946]}"
00000000000000000516,8.63998794555664,2015,Cooperativa,Amparo_Lázaro_Prunus_dulcis_Spain_2015,2050,"{""type"":""Point"",""coordinates"":[2.861721742171015,39.6903603764986]}"
00000000000000000517,8.63998794555664,2015,EsRafal,Amparo_Lázaro_Prunus_dulcis_Spain_2015,2050,"{""type"":""Point"",""coordinates"":[2.7617219419464374,39.64774920683186]}"
00000000000000000518,8.63998794555664,2015,FestivalPark,Amparo_Lázaro_Prunus_dulcis_Spain_2015,2050,"{""type"":""Point"",""coordinates"":[2.7467482806089665,39.64522089653456]}"
00000000000000000519,8.559537887573242,2015,SaCanova,Amparo_Lázaro_Prunus_dulcis_Spain_2015,2050,"{""type"":""Point"",""coordinates"":[3.016778063102488,39.74625074910248]}"
0000000000000000051a,8.559537887573242,2015,SaFillola,Amparo_Lázaro_Prunus_dulcis_Spain_2015,2050,"{""type"":""Point"",""coordinates"":[3.085862915723525,39.70630612186571]}"
0000000000000000051b,8.605876922607422,2015,SaMarineta,Amparo_Lázaro_Prunus_dulcis_Spain_2015,2050,"{""type"":""Point"",""coordinates"":[3.3489454187757786,39.58158506540082]}"
0000000000000000051c,8.559537887573242,2015,SesCabanasses,Amparo_Lázaro_Prunus_dulcis_Spain_2015,2050,"{""type"":""Point"",""coordinates"":[3.2282241759558383,39.679667452172424]}"
0000000000000000051d,8.605876922607422,2015,Shospitalet,Amparo_Lázaro_Prunus_dulcis_Spain_2015,2050,"{""type"":""Point"",""coordinates"":[3.2557502067587603,39.49094491828744]}"
0000000000000000051e,8.795072555541992,2015,Sindioteria,Amparo_Lázaro_Prunus_dulcis_Spain_2015,2050,"{""type"":""Point"",""coordinates"":[2.6776678870889827,39.61691452304728]}"
0000000000000000051f,8.795072555541992,2015,SonBlai,Amparo_Lázaro_Prunus_dulcis_Spain_2015,2050,"{""type"":""Point"",""coordinates"":[2.6473326226223906,39.622974441378915]}"
00000000000000000520,8.63998794555664,2015,SonCos,Amparo_Lázaro_Prunus_dulcis_Spain_2015,2050,"{""type"":""Point"",""coordinates"":[2.7472209453206315,39.6314422742794]}"
00000000000000000521,8.951990127563477,2015,SonMarrano,Amparo_Lázaro_Prunus_dulcis_Spain_2015,2050,"{""type"":""Point"",""coordinates"":[2.9467790947654953,39.4338327519949]}"
00000000000000000522,8.890480041503906,2015,SonPinya,Amparo_Lázaro_Prunus_dulcis_Spain_2015,2050,"{""type"":""Point"",""coordinates"":[3.0945537036766915,39.450862058918005]}"
00000000000000000523,8.795072555541992,2015,SonPou,Amparo_Lázaro_Prunus_dulcis_Spain_2015,2050,"{""type"":""Point"",""coordinates"":[2.646806448698083,39.61613863946398]}"
00000000000000000524,8.63998794555664,2015,SonPujol,Amparo_Lázaro_Prunus_dulcis_Spain_2015,2050,"{""type"":""Point"",""coordinates"":[2.8879724700726506,39.720807118491514]}"
00000000000000000525,8.605876922607422,2015,SonVives,Amparo_Lázaro_Prunus_dulcis_Spain_2015,2050,"{""type"":""Point"",""coordinates"":[3.312724140918638,39.61902813694661]}"
00000000000000000526,8.63998794555664,2015,Xorrigo,Amparo_Lázaro_Prunus_dulcis_Spain_2015,2050,"{""type"":""Point"",""coordinates"":[2.805028731377504,39.5814735878745]}"
00000000000000000563,10.051485061645508,2015,avo_1,Bryony_Willcox_Persea_americana_Australia_2015,2050,"{""type"":""Point"",""coordinates"":[152.35099769965106,-25.158100993206883]}"
00000000000000000564,10.051485061645508,2015,avo_2,Bryony_Willcox_Persea_americana_Australia_2015,2050,"{""type"":""Point"",""coordinates"":[152.3619983019499,-25.141098440890097]}"
00000000000000000565,10.051485061645508,2015,avo_3,Bryony_Willcox_Persea_americana_Australia_2015,2050,"{""type"":""Point"",""coordinates"":[152.38000415200375,-25.129402218826904]}"
00000000000000000566,10.925254821777344,2015,avo_5,Bryony_Willcox_Persea_americana_Australia_2015,2050,"{""type"":""Point"",""coordinates"":[152.12299940368732,-25.123101509038385]}"
00000000000000000567,10.925254821777344,2015,avo_6,Bryony_Willcox_Persea_americana_Australia_2015,2050,"{""type"":""Point"",""coordinates"":[152.15199247873684,-25.114000483788306]}"
00000000000000000568,10.925254821777344,2015,avo_7,Bryony_Willcox_Persea_americana_Australia_2015,2050,"{""type"":""Point"",""coordinates"":[152.2469936266805,-25.16660003981475]}"
00000000000000000573,14.220787048339844,2015,avo_8,Bryony_Willcox_Persea_americana_Australia_2015,2050,"{""type"":""Point"",""coordinates"":[140.67100676429706,-34.14319853410243]}"
00000000000000000574,14.220787048339844,2015,avo_9,Bryony_Willcox_Persea_americana_Australia_2015,2050,"{""type"":""Point"",""coordinates"":[140.70199751661852,-34.14219969546646]}"
00000000000000000575,14.060553550720215,2015,avo_10,Bryony_Willcox_Persea_americana_Australia_2015,2050,"{""type"":""Point"",""coordinates"":[140.8370057192137,-34.07200006758207]}"
00000000000000000576,14.220787048339844,2015,avo_11,Bryony_Willcox_Persea_americana_Australia_2015,2050,"{""type"":""Point"",""coordinates"":[140.6640015165421,-34.12579912179188]}"
00000000000000000577,14.060553550720215,2015,avo_12,Bryony_Willcox_Persea_americana_Australia_2015,2050,"{""type"":""Point"",""coordinates"":[140.81700219188795,-34.0694004116679]}"
00000000000000000585,11.613469123840332,2015,Nich_VTblu_Site_01,Charlie_Nicholson_Vaccinium_corymbosum_USA_2015,2050,"{""type"":""Point"",""coordinates"":[-73.18776514143467,44.29960382151504]}"
00000000000000000587,11.613469123840332,2015,Nich_VTblu_Site_02,Charlie_Nicholson_Vaccinium_corymbosum_USA_2015,2050,"{""type"":""Point"",""coordinates"":[-73.06917534891828,44.40109742059252]}"
0000000000000000058a,11.378382682800293,2015,Nich_VTblu_Site_03,Charlie_Nicholson_Vaccinium_corymbosum_USA_2015,2050,"{""type"":""Point"",""coordinates"":[-72.92789765024195,44.516191277883024]}"
0000000000000000058d,11.613469123840332,2015,Nich_VTblu_Site_04,Charlie_Nicholson_Vaccinium_corymbosum_USA_2015,2050,"{""type"":""Point"",""coordinates"":[-73.24332108145956,44.289508416730044]}"
0000000000000000058e,12.275049209594727,2015,Nich_VTblu_Site_05,Charlie_Nicholson_Vaccinium_corymbosum_USA_2015,2050,"{""type"":""Point"",""coordinates"":[-72.79369654493745,44.214885360600626]}"
00000000000000000590,11.613469123840332,2015,Nich_VTblu_Site_06,Charlie_Nicholson_Vaccinium_corymbosum_USA_2015,2050,"{""type"":""Point"",""coordinates"":[-73.09599684175475,44.39176898118871]}"
00000000000000000593,12.275049209594727,2015,Nich_VTblu_Site_07,Charlie_Nicholson_Vaccinium_corymbosum_USA_2015,2050,"{""type"":""Point"",""coordinates"":[-72.84628718276178,44.190021413126615]}"
00000000000000000596,11.613469123840332,2015,Nich_VTblu_Site_08,Charlie_Nicholson_Vaccinium_corymbosum_USA_2015,2050,"{""type"":""Point"",""coordinates"":[-73.13420241958067,44.264515155325476]}"
00000000000000000599,11.928975105285645,2015,Nich_VTblu_Site_09,Charlie_Nicholson_Vaccinium_corymbosum_USA_2015,2050,"{""type"":""Point"",""coordinates"":[-73.07573022746683,44.100705619026094]}"
0000000000000000059c,11.613469123840332,2015,Nich_VTblu_Site_10,Charlie_Nicholson_Vaccinium_corymbosum_USA_2015,2050,"{""type"":""Point"",""coordinates"":[-73.01413666461559,44.368849201774005]}"
0000000000000000059f,11.21248722076416,2015,Nich_VTblu_Site_11,Charlie_Nicholson_Vaccinium_corymbosum_USA_2015,2050,"{""type"":""Point"",""coordinates"":[-73.18473741181938,44.533144780088215]}"
000000000000000005a2,11.613469123840332,2015,Nich_VTblu_Site_12,Charlie_Nicholson_Vaccinium_corymbosum_USA_2015,2050,"{""type"":""Point"",""coordinates"":[-73.0565962248465,44.47472163808597]}"
000000000000000005a5,11.545289993286133,2015,Nich_VTblu_Site_13,Charlie_Nicholson_Vaccinium_corymbosum_USA_2015,2050,"{""type"":""Point"",""coordinates"":[-73.25902603536979,44.294805828781534]}"
